;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;30/04/2015;0,1017;Juros;- ;1;ELET5
1;30/04/2014;2,1783;JRS CAP PROPRIO;- ;1;ELET5
2;30/04/2013;2,1783;JRS CAP PRÓPRIO;- ;1;ELET5
3;18/05/2012;2,1783;JRS CAP PRÓPRIO;- ;1;ELET5
4;16/06/2011;2,1740;JRS CAP PRÓPRIO;- ;1;ELET5
5;30/04/2010;2,1740;JRS CAP PRÓPRIO;- ;1;ELET5
6;29/01/2010;0,0000;DIVIDENDO;- ;1;ELET5
7;04/05/2009;2,1740;JRS CAP PRÓPRIO;- ;1;ELET5
8;02/05/2008;2,0195;JRS CAP PRÓPRIO;- ;1;ELET5
9;02/05/2007;4,0390;JRS CAP PRÓPRIO;- ;1000;ELET5
10;26/04/2006;3,4332;DIVIDENDO;- ;1000;ELET5
11;29/04/2005;3,6395;JRS CAP PRÓPRIO;- ;1000;ELET5
12;30/04/2004;3,0936;DIVIDENDO;- ;1000;ELET5
13;30/04/2003;3,0679;DIVIDENDO;- ;1000;ELET5
14;27/03/2002;0,3293;JRS CAP PRÓPRIO;- ;1000;ELET5
15;28/12/2001;3,6092;JRS CAP PRÓPRIO;- ;1000;ELET5
16;28/12/2000;3,6092;JRS CAP PRÓPRIO;- ;1000;ELET5
17;30/12/1999;3,0000;JRS CAP PRÓPRIO;- ;1000;ELET5
18;06/04/1999;2,3274;DIVIDENDO;- ;1000;ELET5
19;03/04/1998;3,5226;JRS CAP PRÓPRIO;- ;1000;ELET5
20;29/04/1997;18,1319;DIVIDENDO;- ;1000;ELET5
21;29/04/1997;9,3566;JRS CAP PRÓPRIO;- ;1000;ELET5
22;25/04/1996;22,6646;DIVIDENDO;- ;1000;ELET5
23;;;;;;ELET5
24;2015;0,102;;;;ELET5
25;2014;2,178;;;;ELET5
26;2013;2,178;;;;ELET5
27;2012;2,178;;;;ELET5
28;2011;2,174;;;;ELET5
29;2010;2,174;;;;ELET5
