;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;04/01/2021;0,2149;JRS CAP PROPRIO;01/03/2021 ;1;LAME4
1;10/01/2020;0,0147;JRS CAP PROPRIO;13/04/2020 ;1;LAME4
2;09/12/2019;0,1680;JRS CAP PROPRIO;03/02/2020 ;1;LAME4
3;04/01/2019;0,0751;JRS CAP PROPRIO;22/04/2019 ;1;LAME4
4;04/01/2018;0,0752;JRS CAP PROPRIO;02/04/2018 ;1;LAME4
5;04/01/2017;0,0245;JRS CAP PROPRIO;- ;1;LAME4
6;05/10/2016;0,0212;JRS CAP PROPRIO;- ;1;LAME4
7;05/07/2016;0,0390;JRS CAP PROPRIO;- ;1;LAME4
8;11/03/2016;0,0183;DIVIDENDO;- ;1;LAME4
9;04/01/2016;0,0353;JUROS;- ;1;LAME4
10;01/09/2015;0,0446;JUROS;- ;1;LAME4
11;13/03/2015;0,0512;Dividendo;- ;1;LAME4
12;08/01/2015;0,0165;JRS CAP PROPRIO;- ;1;LAME4
13;08/09/2014;0,0300;JRS CAP PROPRIO;- ;1;LAME4
14;21/03/2014;0,0808;DIVIDENDO;- ;1;LAME4
15;08/01/2014;0,0137;JRS CAP PRÓPRIO;- ;1;LAME4
16;06/09/2013;0,0275;JRS CAP PRÓPRIO;- ;1;LAME4
17;15/03/2013;0,0661;DIVIDENDO;- ;1;LAME4
18;08/01/2013;0,0116;JRS CAP PRÓPRIO;- ;1;LAME4
19;10/09/2012;0,0277;JRS CAP PRÓPRIO;- ;1;LAME4
20;09/03/2012;0,0682;DIVIDENDO;- ;1;LAME4
21;06/01/2012;0,0107;JRS CAP PRÓPRIO;- ;1;LAME4
22;21/10/2011;0,0282;JRS CAP PRÓPRIO;- ;1;LAME4
23;25/03/2011;0,0656;DIVIDENDO;- ;1;LAME4
24;07/01/2011;0,0103;JRS CAP PRÓPRIO;- ;1;LAME4
25;15/10/2010;0,0220;JRS CAP PRÓPRIO;- ;1;LAME4
26;19/03/2010;0,0316;DIVIDENDO;- ;1;LAME4
27;19/03/2010;0,0214;JRS CAP PRÓPRIO;- ;1;LAME4
28;20/03/2009;0,0246;JRS CAP PRÓPRIO;- ;1;LAME4
29;20/03/2009;0,0172;DIVIDENDO;- ;1;LAME4
30;07/03/2008;0,0426;DIVIDENDO;- ;1;LAME4
31;30/11/2007;0,0261;DIVIDENDO;- ;1;LAME4
32;23/02/2007;0,4983;DIVIDENDO;- ;1000;LAME4
33;23/02/2007;0,1843;JRS CAP PRÓPRIO;- ;1000;LAME4
34;01/12/2006;0,6825;DIVIDENDO;- ;1000;LAME4
35;10/03/2006;0,5425;DIVIDENDO;- ;1000;LAME4
36;10/03/2006;0,3875;JRS CAP PRÓPRIO;- ;1000;LAME4
37;16/09/2005;0,6547;DIVIDENDO;- ;1000;LAME4
38;16/09/2005;0,2806;JRS CAP PRÓPRIO;- ;1000;LAME4
39;28/04/2005;0,0037;DIVIDENDO;- ;1000;LAME4
40;03/12/2004;0,4672;DIVIDENDO;- ;1000;LAME4
41;03/12/2004;0,1090;DIVIDENDO;- ;1000;LAME4
42;10/08/2004;0,6413;DIVIDENDO;- ;1000;LAME4
43;10/08/2004;0,1639;JRS CAP PRÓPRIO;- ;1000;LAME4
44;29/10/2003;0,6839;DIVIDENDO;- ;1000;LAME4
45;29/10/2003;0,3860;DIVIDENDO;- ;1000;LAME4
46;29/10/2003;0,3716;JRS CAP PRÓPRIO;- ;1000;LAME4
47;10/04/2003;0,1102;DIVIDENDO;- ;1000;LAME4
48;30/10/2002;0,9741;DIVIDENDO;- ;1000;LAME4
49;30/10/2002;0,2910;DIVIDENDO;- ;1000;LAME4
50;08/03/2002;0,2200;DIVIDENDO;- ;1000;LAME4
51;14/04/2000;0,1917;DIVIDENDO;- ;1000;LAME4
52;11/03/1999;0,1016;DIVIDENDO;- ;1000;LAME4
53;02/12/1998;1,0267;JRS CAP PRÓPRIO;- ;1000;LAME4
54;02/04/1996;0,2852;DIVIDENDO;- ;1000;LAME4
