;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;22/04/2021;0,1420;DIVIDENDO;15/12/2021 ;1;IGTA3
1;22/04/2021;0,1420;DIVIDENDO;15/06/2021 ;1;IGTA3
2;25/06/2020;0,2055;DIVIDENDO;21/12/2020 ;1;IGTA3
3;21/02/2020;0,2127;DIVIDENDO;16/03/2020 ;1;IGTA3
4;18/04/2019;0,2128;DIVIDENDO;20/12/2019 ;1;IGTA3
5;18/04/2019;0,2128;DIVIDENDO;30/09/2019 ;1;IGTA3
6;18/04/2019;0,2128;DIVIDENDO;28/06/2019 ;1;IGTA3
7;01/03/2019;0,2127;DIVIDENDO;29/03/2019 ;1;IGTA3
8;19/04/2018;0,3399;DIVIDENDO;18/09/2018 ;1;IGTA3
9;19/04/2018;0,3399;DIVIDENDO;18/05/2018 ;1;IGTA3
10;26/04/2017;0,3398;DIVIDENDO;- ;1;IGTA3
11;25/04/2016;0,3400;DIVIDENDO;- ;1;IGTA3
12;27/04/2015;0,3397;Dividendo;- ;1;IGTA3
13;11/06/2014;0,0264;DIVIDENDO;- ;1;IGTA3
14;24/04/2014;0,3150;DIVIDENDO;- ;1;IGTA3
15;24/04/2013;0,4023;DIVIDENDO;- ;1;IGTA3
16;24/04/2012;0,3800;DIVIDENDO;- ;1;IGTA3
17;30/11/2011;0,3790;JRS CAP PRÓPRIO;- ;1;IGTA3
18;27/04/2011;0,3134;DIVIDENDO;- ;1;IGTA3
19;11/11/2010;0,4160;JRS CAP PRÓPRIO;- ;1;IGTA3
20;28/04/2010;0,2520;DIVIDENDO;- ;1;IGTA3
21;01/12/2009;0,3790;JRS CAP PRÓPRIO;- ;1;IGTA3
22;23/04/2009;0,4630;DIVIDENDO;- ;1;IGTA3
23;11/11/2008;0,3080;JRS CAP PRÓPRIO;- ;1;IGTA3
24;24/04/2008;0,4500;DIVIDENDO;- ;1;IGTA3
25;30/11/2007;0,1650;JRS CAP PRÓPRIO;- ;1;IGTA3
26;28/09/2007;0,1650;JRS CAP PRÓPRIO;- ;1;IGTA3
27;25/04/2007;0,2460;DIVIDENDO;- ;1;IGTA3
