;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;21/01/2015;0,1537;DIVIDENDO;- ;1;BRGE5
1;12/08/2014;0,0659;DIVIDENDO;- ;1;BRGE5
2;21/01/2014;0,1030;DIVIDENDO;- ;1;BRGE5
3;13/08/2013;0,1010;DIVIDENDO;- ;1;BRGE5
4;13/08/2013;0,0024;JRS CAP PRÓPRIO;- ;1;BRGE5
5;23/01/2013;0,0949;DIVIDENDO;- ;1;BRGE5
6;13/08/2012;0,1116;JRS CAP PRÓPRIO;- ;1;BRGE5
7;24/01/2012;0,0866;DIVIDENDO;- ;1;BRGE5
8;24/01/2012;0,0012;JRS CAP PRÓPRIO;- ;1;BRGE5
9;11/08/2011;0,1031;JRS CAP PRÓPRIO;- ;1;BRGE5
10;27/01/2011;0,0930;JRS CAP PRÓPRIO;- ;1;BRGE5
11;12/08/2010;0,0930;JRS CAP PRÓPRIO;- ;1;BRGE5
12;28/01/2010;0,0636;DIVIDENDO;- ;1;BRGE5
13;28/01/2010;0,0112;JRS CAP PRÓPRIO;- ;1;BRGE5
14;13/08/2009;0,0860;JRS CAP PRÓPRIO;- ;1;BRGE5
15;05/02/2009;0,0648;DIVIDENDO;- ;1;BRGE5
16;12/08/2008;0,0762;JRS CAP PRÓPRIO;- ;1;BRGE5
17;17/01/2008;0,0710;JRS CAP PRÓPRIO;- ;1;BRGE5
18;14/08/2007;0,0494;DIVIDENDO;- ;1;BRGE5
19;22/01/2007;0,0581;JRS CAP PRÓPRIO;- ;1;BRGE5
20;10/08/2006;0,0494;DIVIDENDO;- ;1;BRGE5
21;31/01/2006;0,0456;DIVIDENDO;- ;1;BRGE5
22;10/08/2005;0,0537;JRS CAP PRÓPRIO;- ;1;BRGE5
23;02/02/2005;0,0322;JRS CAP PRÓPRIO;- ;1;BRGE5
24;02/02/2005;0,0182;DIVIDENDO;- ;1;BRGE5
25;03/08/2004;0,0422;DIVIDENDO;- ;1;BRGE5
26;29/01/2004;0,0458;DIVIDENDO;- ;1;BRGE5
27;07/08/2003;0,0437;JRS CAP PRÓPRIO;- ;1;BRGE5
28;29/01/2003;0,0657;DIVIDENDO;- ;1;BRGE5
29;24/07/2002;0,0280;DIVIDENDO;- ;1;BRGE5
30;07/02/2002;0,0217;JRS CAP PRÓPRIO;- ;1;BRGE5
31;07/02/2002;0,0150;DIVIDENDO;- ;1;BRGE5
32;10/08/2001;0,0280;DIVIDENDO;- ;1;BRGE5
33;20/02/2001;0,0351;JRS CAP PRÓPRIO;- ;1;BRGE5
34;20/07/2000;0,0280;DIVIDENDO;- ;1;BRGE5
35;26/01/2000;0,0874;JRS CAP PRÓPRIO;- ;1;BRGE5
36;29/07/1999;0,0341;JRS CAP PRÓPRIO;- ;1;BRGE5
37;28/01/1999;0,1361;DIVIDENDO;- ;1;BRGE5
38;06/08/1998;0,0375;JRS CAP PRÓPRIO;- ;1;BRGE5
39;28/01/1998;0,1187;DIVIDENDO;- ;1;BRGE5
40;29/07/1997;0,0287;DIVIDENDO;- ;1;BRGE5
41;29/01/1997;0,0541;DIVIDENDO;- ;1;BRGE5
42;29/01/1997;0,0272;DIVIDENDO;- ;1;BRGE5
43;29/01/1997;0,0018;DIVIDENDO;- ;1;BRGE5
44;06/08/1996;0,0161;DIVIDENDO;- ;1;BRGE5
45;06/08/1996;0,0089;DIVIDENDO;- ;1;BRGE5
46;06/08/1996;0,0011;DIVIDENDO;- ;1;BRGE5
47;30/01/1996;0,0853;DIVIDENDO;- ;1;BRGE5
48;;;;;;BRGE5
49;2015;0,154;;;;BRGE5
50;2014;0,169;;;;BRGE5
51;2013;0,198;;;;BRGE5
52;2012;0,199;;;;BRGE5
53;2011;0,196;;;;BRGE5
54;2010;0,168;;;;BRGE5
