;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;-13.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;37.93%;-4.17%;-10.43%;11.64%;15.00%
2004;0.00%;13.05%;9.22%;-1.41%;0.00%;0.00%;0.00%;0.00%;-14.29%;0.00%;-99.39%;0.00%;-99.36%
2005;14.49%;20.01%;0.00%;11.12%;5.00%;4.76%;4.54%;4.34%;4.18%;4.00%;15.42%;0.00%;129.07%
2006;16.69%;19.97%;7.14%;0.00%;22.20%;9.09%;0.00%;8.33%;0.00%;0.00%;0.00%;46.15%;216.57%
2007;0.00%;0.18%;0.00%;-7.54%;0.00%;76.14%;9.81%;23.38%;7.15%;1.77%;0.00%;0.00%;141.05%
2008;0.44%;-13.04%;-17.50%;0.00%;-49.54%;-1.51%;0.00%;0.00%;0.00%;-41.46%;0.00%;0.00%;-79.04%
2009;0.00%;0.00%;106.25%;13.13%;0.00%;0.00%;-34.82%;9.57%;-1.25%;13.94%;-41.83%;13.95%;24.27%
2010;-1.09%;0.00%;-0.00%;1.36%;0.17%;-5.09%;1.58%;-1.47%;-11.33%;-11.34%;2.25%;-6.75%;-28.50%
2011;-8.13%;6.19%;-3.50%;-5.48%;-5.53%;-4.26%;-3.89%;-7.51%;-0.00%;9.13%;-7.33%;0.12%;-27.56%
2012;-1.85%;0.88%;-6.48%;-4.00%;-0.97%;-1.82%;4.57%;-9.84%;1.52%;1.49%;-0.29%;0.00%;-16.30%
2013;-4.13%;4.62%;2.94%;-21.14%;-1.99%;-4.81%;-1.17%;-2.55%;1.81%;1.98%;-3.30%;4.42%;-23.30%
2014;-2.12%;2.16%;11.54%;20.69%;-19.29%;15.93%;-4.27%;2.39%;-2.65%;0.80%;-6.35%;-13.56%;-1.92%
2015;1.96%;-7.69%;6.04%;-15.52%;-16.05%;-1.66%;-1.97%;-5.17%;-12.12%;3.45%;2.33%;-2.28%;-41.18%
2016;0.33%;-3.65%;-10.34%;1.92%;-3.77%;5.88%;-7.41%;30.00%;-9.54%;5.44%;-3.23%;0.00%;-0.00%
2017;3.00%;45.63%;2.22%;13.02%;-7.67%;1.67%;0.41%;7.55%;31.21%;-6.00%;1.54%;-4.56%;109.97%
2018;-5.54%;21.01%;2.78%;-5.69%;-5.56%;5.45%;7.34%;-11.54%;109.88%;-7.65%;7.89%;0.72%;120.67%
2019;7.63%;-10.43%;-1.12%;-7.17%;-0.01%;-1.62%;-9.09%;-17.76%;-1.45%;27.86%;11.87%;-13.68%;-20.80%
2020;2.51%;-5.49%;-31.22%;7.69%;-0.57%;27.87%;55.03%;-7.73%;-19.96%;-14.18%;-15.39%;16.87%;-11.35%
2021;-4.01%;-10.72%;-5.53%;7.14%;-1.33%;12.15%;-3.84%;-7.27%;11.42%;-15.16%;-1.50%;7.76%;-14.13%
2022;-4.38%;3.87%;6.44%;-4.59%;-11.21%;-17.29%;-9.09%;0.00%;19.90%;29.27%;-12.32%;-4.34%;-12.46%
2023;11.54%;-23.17%;-20.38%;12.80%;-14.50%;-0.58%;5.88%;1.22%;9.66%;-9.91%;-10.44%;1.61%;-36.97%
2024;-4.27%;-17.09%;44.46%;-10.54%;-17.86%;-5.80%;-0.31%;-1.39%;-7.04%;-20.37%;-4.65%;-4.43%;-47.37%
2025;-9.51%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-9.51%
