;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-0.00%;-3.45%;-4.76%;1.25%;-99.76%;5.36%;-0.51%;10.82%;-4.65%;-5.12%;-24.16%;16.95%;-99.79%
2001;21.28%;-7.85%;-0.12%;-1.33%;-26.47%;21.44%;10.72%;-6.05%;-14.24%;20.63%;14.68%;-0.86%;20.34%
2002;30.04%;14.21%;0.92%;11.64%;8.39%;-9.38%;12.39%;8.67%;-13.78%;16.70%;-2.64%;24.01%;143.85%
2003;-9.01%;1.34%;1.32%;31.75%;0.90%;3.04%;7.63%;21.42%;-2.39%;6.46%;13.61%;29.31%;155.35%
2004;7.32%;2.88%;15.61%;-8.59%;18.21%;10.92%;20.12%;17.09%;-2.48%;-6.10%;17.39%;5.30%;143.54%
2005;-5.25%;6.64%;-8.42%;-17.55%;2.79%;-9.55%;6.92%;14.12%;18.01%;-5.40%;7.09%;14.39%;18.36%
2006;18.47%;4.33%;-0.41%;9.04%;-10.45%;2.84%;3.54%;-5.08%;-5.87%;7.35%;7.83%;5.32%;39.44%
2007;0.39%;6.76%;3.93%;13.06%;5.12%;15.65%;-5.23%;-1.50%;-0.59%;13.67%;-0.43%;2.60%;64.98%
2008;-14.08%;22.99%;-1.88%;21.07%;27.67%;-7.96%;-9.63%;-10.28%;-28.43%;-34.01%;5.45%;-1.27%;-41.20%
2009;-0.94%;-16.34%;1.91%;21.42%;27.19%;-1.15%;5.43%;1.54%;7.35%;7.93%;3.28%;5.66%;74.51%
2010;-10.25%;4.82%;11.05%;-6.69%;-6.79%;-7.94%;6.13%;-8.46%;-3.02%;-4.14%;-11.23%;15.27%;-22.68%
2011;-4.89%;1.37%;-7.11%;-4.14%;-4.64%;-8.09%;-12.00%;-2.44%;-2.39%;18.74%;-13.05%;4.61%;-31.89%
2012;17.25%;9.35%;-1.58%;3.38%;-13.87%;10.98%;5.33%;-4.60%;10.39%;-6.84%;-0.98%;2.00%;30.16%
2013;-2.66%;-6.01%;-7.45%;4.13%;-18.40%;-2.74%;14.01%;16.78%;-0.05%;8.32%;-0.26%;3.08%;3.70%
2014;-8.46%;-16.39%;-2.35%;-7.12%;1.55%;-4.17%;3.26%;-0.93%;-11.12%;-5.30%;-3.43%;-13.57%;-51.44%
2015;-11.57%;13.08%;-3.00%;-8.84%;-20.22%;-18.85%;-44.08%;-14.32%;-2.99%;-10.96%;-23.85%;-16.16%;-84.87%
2016;-37.95%;17.48%;101.65%;19.26%;-33.68%;3.63%;36.00%;36.40%;-7.55%;38.48%;22.95%;-17.81%;189.16%
2017;17.08%;4.27%;-15.53%;-7.07%;-3.04%;11.43%;5.84%;7.60%;-6.54%;-3.40%;-0.37%;14.20%;21.13%
2018;18.83%;14.53%;-9.39%;9.52%;-12.47%;-9.25%;24.43%;3.14%;1.53%;-0.50%;-6.69%;-5.19%;23.05%
2019;7.35%;-3.62%;-0.27%;-4.36%;-4.11%;11.73%;-8.15%;-5.41%;0.00%;0.64%;24.36%;18.97%;36.76%
2020;2.69%;-16.58%;-41.36%;10.75%;19.81%;18.48%;9.99%;9.33%;6.94%;4.26%;5.42%;10.64%;23.49%
2021;-6.04%;9.45%;16.55%;10.81%;1.11%;-6.68%;3.04%;-7.41%;-2.36%;0.72%;-1.57%;6.85%;23.69%
2022;1.67%;-10.03%;18.80%;-7.34%;10.02%;-21.66%;7.12%;0.83%;6.22%;6.23%;26.57%;-5.26%;26.84%
2023;11.72%;-13.18%;-5.18%;-1.44%;-1.24%;5.44%;16.33%;-12.13%;-5.67%;-7.35%;7.74%;5.64%;-4.03%
2024;-8.75%;2.02%;2.27%;2.82%;2.94%;-0.56%;-0.19%;-0.54%;4.10%;-5.95%;12.92%;-10.56%;-1.64%
2025;-6.15%;-4.68%;-1.86%;-6.03%;0.37%;6.82%;4.93%;1.64%;0.00%;0.00%;0.00%;0.00%;-5.67%
