;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;200.00%;491357717.75%;4.00%;4126.80%;-1.03%;-1.90%;0.00%;12.12%;2.56%;72346624838.52%
2007;14.13%;26.67%;18.95%;7.46%;28.24%;-5.96%;6.34%;-8.44%;32.26%;13.94%;5.72%;15.73%;300.03%
2008;-5.66%;3.69%;5.00%;16.38%;1.82%;-11.59%;-64.81%;-8.21%;-44.34%;-55.62%;-18.23%;-14.24%;-93.98%
2009;54.15%;-27.17%;7.07%;100.30%;2.10%;-8.08%;13.90%;17.81%;29.76%;6.06%;6.92%;-0.08%;345.85%
2010;3.64%;21.90%;3.28%;-6.13%;-13.31%;-4.45%;12.74%;5.82%;2.23%;6.55%;-10.75%;-7.95%;8.31%
2011;-10.86%;-2.60%;1.03%;2.74%;-6.62%;-11.64%;-2.28%;-0.49%;-13.18%;9.22%;-16.49%;3.73%;-40.61%
2012;23.09%;17.42%;-5.81%;-2.42%;-28.44%;-7.73%;-2.22%;-6.29%;-7.28%;-19.11%;-12.44%;26.54%;-33.22%
2013;-23.82%;-1.47%;-33.83%;7.69%;-29.41%;-13.10%;13.01%;29.09%;-27.23%;-44.52%;-22.09%;4.48%;-84.27%
2014;-11.90%;-17.30%;-16.34%;0.78%;-7.36%;-15.06%;-28.57%;-43.45%;-30.49%;-26.32%;69.05%;-1.41%;-83.33%
2015;-1.43%;-0.00%;-4.35%;-9.09%;-6.67%;-8.93%;-19.61%;4.88%;-32.56%;0.00%;-3.45%;-17.86%;-67.14%
2016;-4.35%;-36.36%;150.00%;-20.00%;-32.71%;-15.29%;27.82%;3.53%;-37.50%;104.55%;-6.67%;-11.90%;-3.48%
2017;-2.52%;-6.84%;-2.98%;-1.02%;-16.32%;-8.64%;-4.05%;-0.56%;-3.40%;-4.11%;-9.48%;0.00%;-46.67%
2018;0.68%;-2.68%;-1.03%;-1.05%;-7.75%;-8.40%;0.00%;-4.17%;-3.91%;4.52%;-5.63%;-1.38%;-27.36%
2019;-3.26%;1.44%;-1.90%;0.00%;-1.45%;1.47%;3.38%;-26.64%;-8.28%;0.69%;6.90%;64.52%;18.60%
2020;-12.94%;-12.16%;-25.64%;10.34%;2.50%;20.73%;-5.56%;-5.88%;1.14%;542.13%;74.10%;-14.57%;566.67%
2021;-3.82%;3.98%;61.76%;-16.36%;-39.13%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-17.65%
2022;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2023;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
