;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;-9.96%;17.78%;-3.23%;6.67%;1.56%;0.00%;-4.62%;0.00%;-7.42%;-18.82%;5.15%;14.29%;-4.21%
2009;10.71%;0.00%;0.00%;3.23%;7.81%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;23.21%
2010;0.00%;0.00%;39.75%;-2.57%;0.00%;0.00%;2.94%;2.17%;-2.13%;-6.63%;0.00%;0.26%;31.19%
2011;-0.13%;0.00%;3.55%;4.77%;3.33%;-2.15%;1.84%;-18.55%;11.11%;-0.45%;-3.80%;19.74%;15.78%
2012;6.27%;0.00%;0.00%;1.81%;-10.42%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-3.08%
2013;-51.16%;0.00%;0.05%;3.45%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-49.45%
2014;0.00%;-16.27%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-16.27%
2015;6.64%;0.00%;0.00%;0.68%;0.00%;1.24%;0.00%;0.00%;0.00%;0.00%;0.00%;5.50%;14.68%
2016;0.00%;0.00%;0.00%;3.92%;0.00%;-3.89%;-1.42%;-2.78%;0.00%;0.00%;0.00%;0.00%;-4.28%
2017;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-7.08%;-1.95%;0.00%;0.06%;7.62%;-1.89%
2018;8.90%;-1.47%;0.00%;0.00%;0.00%;0.00%;3.12%;0.00%;0.00%;-1.88%;0.00%;0.00%;8.57%
2019;20.37%;0.00%;0.00%;3.54%;0.00%;-1.54%;3.74%;0.00%;0.00%;0.00%;0.00%;-9.06%;15.77%
2020;4.14%;0.00%;10.54%;6.07%;3.63%;0.00%;20.80%;0.74%;0.78%;0.00%;8.69%;49.76%;152.58%
2021;-11.53%;-10.77%;55.17%;-35.47%;1.79%;5.26%;8.62%;-12.34%;0.00%;0.00%;-0.86%;7.52%;-14.04%
2022;-10.98%;3.45%;10.74%;51.56%;0.37%;4.28%;-4.13%;0.00%;-0.10%;7.21%;0.00%;0.00%;66.12%
