;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-7.41%;12.00%;-10.71%;-8.00%;10.87%;1.96%;-15.38%;-9.09%;-17.50%;-27.27%;16.67%;17.86%;-38.89%
2009;-6.06%;-16.13%;7.69%;39.29%;15.38%;0.00%;0.00%;-6.67%;0.00%;0.00%;0.00%;0.00%;27.27%
2010;0.00%;50.00%;-15.87%;-15.09%;-13.33%;2.56%;12.50%;-2.22%;4.55%;-0.00%;-10.87%;-0.00%;-2.38%
2011;-2.44%;9.05%;-9.30%;12.82%;-2.27%;0.00%;2.33%;-3.24%;-4.76%;-0.00%;-2.50%;-2.56%;-4.70%
2012;7.89%;-5.95%;-0.00%;-2.63%;-21.62%;-6.90%;3.70%;-1.54%;3.70%;-0.00%;-10.71%;12.00%;-23.66%
2013;-3.57%;-1.36%;-0.00%;-0.00%;-7.69%;-4.17%;0.00%;7.58%;0.00%;12.50%;-3.70%;-0.00%;-1.94%
2014;-11.54%;-6.11%;0.00%;-4.76%;10.00%;18.18%;-3.85%;6.71%;-19.23%;-0.00%;-9.52%;10.53%;-14.78%
2015;-9.52%;20.47%;-18.18%;22.22%;-13.64%;0.00%;0.00%;-12.54%;0.00%;-6.25%;0.00%;-13.33%;-33.11%
2016;0.00%;30.77%;22.19%;10.00%;-13.64%;31.58%;16.00%;3.45%;-10.00%;-3.70%;11.54%;0.00%;131.68%
2017;0.00%;72.41%;11.18%;-3.77%;1.96%;-1.92%;9.80%;-10.71%;-2.00%;-44.90%;-9.26%;-21.88%;-30.78%
2018;12.30%;-1.00%;-0.86%;-14.77%;-14.93%;-19.26%;1.83%;-0.36%;-5.97%;25.00%;-4.00%;-3.69%;-28.85%
2019;16.72%;17.61%;21.32%;2.00%;-7.70%;0.69%;2.91%;-1.72%;-3.73%;0.00%;4.46%;11.74%;79.44%
2020;10.51%;-9.01%;-22.44%;15.40%;1.42%;5.91%;4.97%;9.68%;-8.39%;-4.35%;4.49%;4.19%;6.17%
2021;-0.96%;32.99%;-14.34%;0.66%;12.66%;-13.31%;-0.00%;1.21%;-14.03%;-0.62%;-0.28%;-1.99%;-6.26%
2022;6.40%;0.82%;-7.02%;-9.15%;-2.62%;-4.14%;-1.51%;-2.56%;7.65%;-11.14%;1.88%;2.08%;-19.25%
2023;-2.03%;5.08%;-3.52%;4.92%;9.85%;10.29%;-3.27%;1.31%;11.56%;-2.50%;-7.38%;10.94%;38.28%
2024;14.94%;-5.13%;-3.96%;-5.00%;3.42%;-1.34%;3.16%;-0.00%;3.12%;-0.61%;-1.52%;4.64%;10.62%
2025;3.20%;-2.57%;4.88%;-2.26%;3.60%;2.94%;-4.23%;-1.19%;0.00%;0.00%;0.00%;0.00%;4.00%
