;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;-7.03%;-9.60%;-4.00%;-3.41%;-4.39%;-1.39%;14.73%;-15.71%
2008;-14.43%;-7.63%;-16.56%;16.11%;11.87%;2.65%;-5.83%;-20.44%;-32.15%;-25.90%;9.51%;2.02%;-62.99%
2009;22.97%;6.92%;-7.76%;25.89%;4.84%;8.85%;-3.30%;1.10%;8.67%;-2.55%;-4.66%;2.74%;76.69%
2010;-0.12%;-5.23%;1.10%;-5.70%;-18.15%;5.35%;9.70%;17.28%;5.45%;4.07%;4.65%;5.05%;20.79%
2011;-8.65%;-4.53%;-7.39%;-1.90%;-3.52%;-6.92%;-2.84%;5.70%;-15.00%;0.62%;-18.00%;28.71%;-34.04%
2012;9.62%;-2.13%;8.70%;-2.62%;-2.44%;-5.26%;-12.50%;-0.48%;0.48%;-4.76%;30.00%;9.62%;24.64%
2013;-1.87%;4.89%;2.16%;2.34%;12.93%;-5.39%;5.80%;6.73%;-8.56%;-6.90%;-5.82%;-7.87%;-4.09%
2014;1.22%;8.92%;-10.51%;-1.24%;-14.27%;-0.00%;-11.68%;-0.66%;-9.82%;-11.81%;-12.76%;-18.47%;-58.54%
2015;1.47%;-3.48%;1.50%;-12.13%;20.88%;-6.96%;-16.47%;-8.96%;-42.91%;-48.28%;70.67%;-5.47%;-64.41%
2016;-31.40%;3.61%;16.28%;44.00%;-29.17%;-8.82%;22.15%;-23.24%;-20.87%;1.74%;-13.96%;-14.90%;-57.52%
2017;54.47%;4.53%;-18.55%;7.40%;1.65%;-13.82%;19.50%;-5.26%;-1.11%;0.84%;-8.36%;6.38%;36.19%
2018;15.71%;-10.12%;-5.49%;-6.40%;0.77%;27.21%;-12.22%;37.97%;-8.26%;49.50%;7.36%;21.50%;155.53%
2019;5.13%;8.90%;-6.38%;-3.11%;4.94%;26.71%;45.78%;29.94%;-1.47%;10.70%;-22.97%;21.94%;167.95%
2020;8.66%;-12.11%;-28.56%;-3.58%;1.45%;4.95%;8.33%;18.66%;-21.47%;-13.53%;21.75%;3.98%;-22.58%
2021;-9.70%;-1.37%;5.62%;30.75%;-0.25%;-4.94%;-4.35%;-12.30%;38.98%;-3.64%;-2.59%;14.29%;45.86%
2022;-6.02%;12.49%;12.99%;-6.42%;29.04%;-10.87%;7.12%;20.52%;-15.88%;13.57%;-18.07%;14.48%;48.73%
2023;3.96%;-16.31%;24.79%;1.47%;29.30%;2.64%;-2.26%;-20.26%;10.00%;-7.18%;17.63%;-19.88%;9.66%
2024;-3.22%;1.99%;2.76%;-0.87%;-7.88%;0.28%;4.67%;-6.44%;-2.88%;-22.26%;-24.48%;3.81%;-46.17%
2025;1.06%;3.87%;-3.22%;6.03%;14.47%;3.60%;-3.63%;-4.55%;0.00%;0.00%;0.00%;0.00%;17.52%
