;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-11.81%;-1.91%;-2.44%;-5.00%;6.32%;12.77%;13.26%;6.59%;3.27%;-5.63%;-9.48%;7.09%;9.62%
2001;39.34%;-9.45%;-3.66%;1.96%;-5.65%;1.38%;31.49%;16.05%;-11.06%;-11.48%;-10.27%;-4.82%;21.63%
2002;-3.48%;4.26%;0.94%;-1.00%;-6.23%;-23.83%;-12.25%;5.32%;-32.32%;0.28%;-6.60%;17.89%;-50.38%
2003;-10.08%;-15.60%;2.52%;12.13%;3.22%;-8.78%;-3.73%;2.42%;3.15%;13.74%;18.39%;-1.36%;10.97%
2004;-12.64%;-3.82%;0.96%;-2.71%;-3.90%;6.52%;4.63%;4.03%;4.37%;1.80%;18.82%;-2.97%;12.64%
2005;0.00%;16.12%;-6.06%;-1.87%;3.34%;1.29%;-1.64%;3.61%;21.54%;-2.28%;12.79%;-0.27%;52.55%
2006;10.37%;13.64%;-2.03%;3.97%;-11.62%;6.06%;5.14%;4.89%;8.29%;-2.49%;-0.88%;6.44%;47.12%
2007;1.86%;-4.11%;4.29%;12.01%;13.33%;19.90%;6.22%;-9.39%;-4.22%;-5.12%;-3.18%;8.86%;42.93%
2008;-1.86%;0.17%;6.31%;3.99%;-5.66%;6.67%;-2.19%;-7.35%;-3.45%;-33.93%;18.92%;0.00%;-24.81%
2009;-6.82%;-2.44%;3.00%;16.56%;4.65%;4.00%;3.81%;5.04%;6.14%;1.36%;12.79%;7.56%;69.03%
2010;4.05%;-6.10%;2.90%;-5.11%;-10.76%;8.70%;2.95%;1.97%;-5.04%;4.13%;8.47%;-0.76%;3.41%
2011;2.63%;-2.59%;3.95%;-0.88%;-0.90%;-1.17%;-7.89%;-4.29%;-10.45%;-0.03%;-1.50%;11.78%;-12.34%
2012;-0.09%;5.18%;0.86%;11.43%;-8.97%;8.17%;-5.21%;-9.89%;-15.27%;-12.38%;-1.48%;5.04%;-23.68%
2013;3.10%;-12.24%;9.17%;15.43%;-3.22%;-23.51%;4.96%;-6.78%;10.24%;0.84%;7.22%;-4.29%;-5.79%
2014;-10.31%;-8.40%;18.94%;4.79%;-0.23%;7.06%;4.17%;12.99%;-15.51%;4.79%;4.52%;3.11%;22.83%
2015;-12.45%;7.80%;-2.30%;3.44%;-6.11%;10.00%;-0.25%;-9.50%;0.94%;2.04%;-12.69%;-16.67%;-33.36%
2016;-10.00%;7.50%;19.12%;7.10%;-15.28%;27.24%;6.29%;0.33%;-1.03%;11.82%;-11.21%;-9.14%;26.68%
2017;19.13%;12.93%;0.82%;-9.78%;3.08%;-14.61%;11.58%;7.17%;2.55%;-7.81%;-8.05%;8.35%;21.33%
2018;6.04%;5.48%;0.57%;-0.74%;-12.86%;-3.16%;-1.09%;-2.11%;8.12%;29.34%;21.11%;-2.19%;51.12%
2019;10.94%;-1.63%;-1.29%;19.77%;21.03%;1.67%;2.92%;16.79%;-9.30%;7.50%;21.94%;6.59%;141.82%
2020;13.60%;-0.09%;-25.56%;-8.87%;12.03%;1.41%;9.81%;-8.44%;-4.89%;-5.00%;18.69%;11.74%;5.38%
2021;-11.21%;-7.48%;21.74%;-19.44%;5.27%;-4.15%;3.42%;3.66%;11.93%;-12.74%;3.35%;10.07%;-3.17%
2022;5.44%;-4.09%;11.66%;-4.12%;9.61%;-3.92%;1.57%;1.39%;-5.49%;13.06%;11.82%;-8.52%;28.33%
2023;0.15%;-8.14%;-1.27%;13.94%;-6.61%;23.95%;-0.61%;-0.98%;3.83%;-3.03%;11.83%;7.96%;43.32%
2024;-5.48%;2.34%;-5.77%;-4.74%;-0.73%;1.84%;8.32%;4.45%;-2.03%;-3.61%;0.23%;-3.52%;-9.30%
2025;5.22%;2.77%;5.16%;11.42%;11.69%;0.00%;-5.32%;3.08%;0.00%;0.00%;0.00%;0.00%;38.11%
