;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;3.09%;-1.76%;-7.37%;-4.18%;324.74%;4.76%;6.36%;11.97%;-9.92%;-15.25%;-24.00%;17.11%;223.65%
2001;20.23%;-11.21%;0.00%;6.32%;-21.78%;12.66%;-4.49%;-2.35%;-18.07%;39.71%;15.79%;-2.73%;20.23%
2002;7.48%;20.00%;2.17%;12.06%;-1.90%;-5.81%;0.00%;13.01%;-21.82%;31.78%;-4.71%;6.79%;61.69%
2003;-8.09%;4.40%;-7.23%;15.59%;-99.91%;7.83%;3.62%;31.31%;-7.93%;3.34%;17.39%;24.49%;-99.82%
2004;2.12%;1.71%;8.93%;-7.74%;5.81%;13.26%;16.26%;13.23%;-3.82%;-9.46%;17.44%;-2.98%;63.38%
2005;-6.53%;17.24%;-13.05%;-17.62%;1.92%;-7.00%;10.18%;16.56%;17.23%;-8.75%;8.84%;19.89%;33.38%
2006;22.14%;2.27%;-0.10%;11.30%;-12.26%;3.09%;5.44%;-7.47%;-4.93%;6.60%;8.20%;3.04%;38.48%
2007;2.55%;2.04%;3.56%;10.64%;5.70%;13.56%;-4.05%;1.99%;0.54%;12.31%;-5.63%;2.30%;53.55%
2008;0.00%;0.56%;0.00%;0.00%;0.80%;0.00%;32.02%;-16.25%;0.00%;0.00%;0.64%;-46.90%;-40.11%
2009;11.55%;0.00%;0.24%;0.00%;22.68%;-0.53%;6.98%;0.59%;7.66%;10.74%;3.32%;8.19%;95.67%
2010;-13.04%;0.16%;0.00%;0.00%;-1.02%;-5.64%;7.67%;-7.51%;-2.83%;-3.08%;-10.86%;16.26%;-20.94%
2011;-5.82%;3.00%;-7.52%;-6.80%;-8.08%;-5.83%;-15.03%;-1.13%;-1.84%;17.60%;-13.28%;7.41%;-34.64%
2012;14.83%;8.30%;-2.73%;2.63%;-11.17%;11.60%;5.20%;-3.20%;7.47%;-7.94%;0.22%;1.19%;25.75%
2013;-2.57%;-5.84%;-6.45%;1.63%;-16.33%;-3.75%;16.16%;18.08%;-3.21%;6.81%;2.19%;1.89%;3.71%
2014;-6.49%;-15.80%;1.05%;-7.85%;0.14%;-2.93%;3.17%;-2.25%;-9.31%;-5.86%;-1.25%;-12.11%;-46.74%
2015;-3.24%;9.39%;0.26%;-0.79%;-13.52%;-13.01%;-21.36%;-9.93%;4.19%;-0.73%;13.15%;-23.77%;-49.96%
2016;-22.58%;-1.94%;85.27%;19.42%;-28.68%;5.75%;31.58%;17.53%;-2.42%;24.38%;23.14%;-20.30%;133.33%
2017;12.96%;6.15%;-15.91%;-10.01%;-2.65%;7.76%;3.70%;11.36%;-6.84%;-0.82%;1.48%;11.73%;15.17%
2018;16.32%;15.42%;-6.57%;7.42%;-10.70%;-6.01%;19.91%;-2.99%;7.17%;-5.41%;-3.98%;-4.26%;22.60%
2019;5.60%;-3.26%;0.67%;-6.54%;-1.48%;9.59%;-9.54%;-5.88%;2.25%;2.05%;26.91%;17.65%;37.67%
2020;0.25%;-15.56%;-40.53%;16.82%;14.40%;19.21%;8.99%;9.40%;8.96%;4.86%;4.18%;8.95%;23.99%
2021;-4.91%;11.27%;17.36%;9.93%;0.26%;-10.05%;4.02%;-6.39%;-2.93%;-0.74%;2.70%;5.66%;25.32%
2022;2.13%;-8.55%;21.86%;-9.22%;6.44%;-23.38%;9.44%;-1.96%;4.80%;5.36%;32.03%;-6.97%;22.63%
2023;11.47%;-12.55%;-6.56%;-0.43%;-2.77%;4.59%;16.67%;-10.11%;-6.65%;-9.78%;2.33%;8.74%;-9.36%
2024;-11.45%;2.19%;3.72%;-1.30%;0.60%;1.49%;-0.65%;0.91%;4.37%;-4.19%;12.62%;-10.64%;-4.58%
2025;-5.07%;-3.25%;-2.29%;-7.35%;2.56%;4.92%;5.25%;0.32%;0.00%;0.00%;0.00%;0.00%;-5.55%
