;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-0.00%;-16.67%;0.00%;0.00%;0.00%;0.00%;-60.00%;-20.00%;0.00%;0.00%;0.00%;0.00%;-73.33%
2001;0.00%;0.00%;-12.50%;-0.00%;185.71%;-10.00%;-55.56%;87.50%;-66.67%;20.00%;8.33%;30.77%;6.25%
2002;5.88%;55.56%;7.14%;20.00%;2.78%;2.70%;21.05%;52.17%;-22.86%;22.22%;2.42%;-20.12%;217.65%
2003;0.00%;0.00%;18.52%;0.00%;-0.00%;0.00%;-3.12%;0.00%;0.00%;13.23%;45.01%;55.99%;194.07%
2004;-0.25%;0.00%;-4.04%;-3.16%;-25.27%;62.55%;-11.07%;-74.84%;100.00%;75.00%;21.43%;20.00%;28.46%
2005;17.65%;-16.67%;30.00%;38.46%;-2.78%;8.00%;-15.34%;14.37%;-1.64%;-5.56%;9.41%;-3.23%;76.47%
2006;7.22%;-18.29%;26.82%;-15.00%;5.65%;0.11%;-0.17%;0.22%;-38.85%;18.18%;-38.54%;37.67%;-38.89%
2007;9.09%;45.83%;-0.57%;2.30%;4.49%;435.59%;2.39%;-98.46%;4.76%;-8.18%;17.33%;-2.95%;-84.32%
2008;-6.09%;-9.27%;0.00%;82.67%;-14.53%;-32.03%;-14.42%;5.62%;1.06%;-3.16%;-13.04%;-21.25%;-45.22%
2009;3.17%;-26.15%;16.67%;21.43%;-20.59%;-3.70%;3.85%;0.00%;-1.85%;26.42%;-4.48%;4.69%;6.35%
2010;31.34%;25.00%;-10.00%;-14.14%;-10.59%;-2.63%;10.81%;-9.76%;-4.05%;0.00%;-9.86%;-1.56%;-5.97%
2011;4.76%;-6.06%;1.61%;-14.29%;3.70%;1.79%;5.26%;-11.67%;-9.43%;-4.17%;-10.87%;-0.00%;-34.92%
2012;2.44%;-2.38%;-19.51%;-6.06%;-29.03%;-13.64%;-5.26%;0.00%;-5.56%;5.88%;-5.56%;-29.41%;-70.73%
2013;-16.67%;-10.00%;0.00%;-22.22%;-14.29%;-16.67%;80.00%;-11.11%;0.00%;-12.50%;0.00%;-14.29%;-50.00%
2014;33.33%;-25.00%;0.00%;50.00%;-11.11%;87.50%;100.00%;33.33%;-22.50%;-61.29%;-16.67%;10.00%;83.33%
2015;-27.27%;-12.50%;57.14%;18.18%;65.79%;38.10%;0.00%;-10.34%;-23.08%;-20.00%;6.25%;-5.88%;49.28%
2016;-0.00%;-6.25%;-13.33%;-10.26%;-29.71%;0.00%;21.95%;23.33%;-14.05%;1.89%;-3.70%;-10.26%;-41.67%
2017;17.14%;-8.54%;-13.33%;3.85%;29.63%;6.86%;10.70%;8.21%;16.07%;3.85%;-12.96%;21.28%;103.57%
2018;-11.93%;-9.96%;-3.54%;-14.22%;-15.51%;29.75%;-14.63%;-3.43%;-7.10%;8.92%;-4.09%;-0.61%;-42.81%
2019;3.07%;-3.57%;-6.17%;-53.95%;28.57%;1.11%;0.00%;0.00%;0.00%;1.10%;5.43%;45.36%;-13.50%
2020;36.88%;-30.57%;-35.07%;31.03%;4.39%;25.21%;-6.04%;9.29%;-7.84%;14.18%;1.24%;-7.98%;6.38%
2021;-8.00%;-5.07%;9.92%;12.50%;37.65%;101.79%;-30.00%;-11.11%;-16.79%;-9.44%;-14.69%;-15.00%;2.00%
2022;-11.76%;-15.56%;35.96%;-17.42%;-1.56%;-23.81%;5.21%;0.99%;-2.94%;-14.14%;0.00%;0.00%;-44.44%
2023;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
