;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;8.70%;8.57%;5.79%;1.99%;-6.83%;-2.62%;-1.61%;12.02%;-3.41%;-3.03%;-1.04%;-5.26%;11.80%
2001;3.33%;8.06%;-7.46%;7.53%;-6.50%;-1.07%;0.00%;1.62%;-12.23%;-9.09%;26.67%;7.89%;13.89%
2002;-2.44%;5.00%;18.57%;-7.63%;10.87%;1.96%;3.85%;-5.56%;-7.84%;-2.13%;-26.09%;-2.94%;-19.51%
2003;-2.42%;-3.73%;6.45%;-2.42%;1.86%;18.90%;-0.00%;2.56%;25.00%;6.00%;-20.38%;-0.47%;27.27%
2004;0.00%;-4.76%;50.00%;2.33%;-16.94%;0.00%;-7.45%;-1.69%;-5.17%;-9.09%;-7.00%;2.69%;-9.05%
2005;15.18%;-10.45%;7.11%;18.48%;-6.00%;4.26%;-6.12%;-2.17%;-2.22%;-8.18%;-2.97%;7.14%;9.95%
2006;0.00%;0.00%;0.48%;13.74%;4.17%;-0.00%;0.00%;-4.00%;-2.08%;-0.85%;0.00%;-1.29%;9.52%
2007;-6.52%;2.33%;50.00%;-0.61%;12.80%;-2.16%;-1.93%;-2.54%;6.94%;8.11%;9.75%;-13.44%;65.22%
2008;16.05%;-17.23%;10.14%;3.98%;0.48%;-1.90%;0.49%;1.21%;-1.91%;-14.84%;-10.00%;33.02%;10.26%
2009;-6.92%;-7.69%;-6.94%;18.51%;0.76%;6.25%;7.29%;-0.66%;-0.66%;2.22%;-0.43%;1.53%;10.98%
2010;-2.80%;4.87%;15.40%;-9.51%;-7.07%;0.22%;-0.00%;-7.59%;19.72%;-6.86%;1.05%;-9.17%;-6.24%
2011;-0.23%;-8.05%;0.00%;0.50%;-17.16%;1.20%;-3.56%;-7.69%;16.33%;-5.44%;0.00%;3.94%;-21.33%
2012;-10.79%;-1.63%;1.99%;0.65%;-2.91%;-28.33%;-4.19%;6.86%;20.91%;-7.89%;-22.45%;28.95%;-28.53%
2013;0.00%;-14.29%;19.05%;-0.00%;10.00%;-1.82%;1.85%;2.18%;3.20%;3.10%;-0.33%;-5.03%;15.51%
2014;5.65%;-22.07%;-1.72%;0.00%;9.61%;0.00%;27.09%;-7.84%;-20.41%;-7.69%;-2.31%;-11.85%;-34.28%
2015;0.07%;-0.54%;0.73%;3.78%;-5.73%;10.50%;1.00%;-0.99%;-5.50%;0.00%;0.00%;-9.52%;-7.33%
2016;0.00%;-0.58%;-2.35%;0.00%;27.71%;-9.91%;1.05%;13.99%;6.82%;5.96%;-2.41%;7.00%;52.05%
2017;8.85%;-3.89%;7.35%;0.00%;6.16%;-6.45%;-0.00%;3.46%;3.33%;-5.81%;-18.49%;13.45%;3.86%
2018;18.52%;2.19%;-0.61%;7.69%;-6.00%;-5.17%;0.00%;-1.28%;-1.62%;8.91%;-1.21%;4.60%;26.30%
2019;-0.59%;23.89%;-18.33%;-0.58%;0.88%;23.55%;-9.18%;55.70%;-19.63%;23.60%;-0.67%;49.92%;160.70%
2020;3.50%;-16.30%;0.00%;-16.88%;-4.06%;9.93%;-18.52%;0.36%;-1.99%;13.49%;5.86%;-5.85%;-31.15%
2021;-2.12%;-6.34%;2.50%;-4.35%;3.45%;8.96%;-5.16%;-8.16%;1.85%;-4.55%;1.71%;-14.42%;-25.33%
2022;-3.72%;3.41%;-3.74%;-4.79%;11.51%;-3.23%;0.00%;1.13%;16.48%;-1.32%;22.37%;4.53%;46.41%
2023;-0.00%;-3.89%;4.20%;0.00%;2.54%;0.29%;0.00%;8.85%;6.53%;-3.63%;-4.16%;5.69%;16.59%
2024;2.56%;-5.00%;18.03%;6.58%;-11.09%;2.94%;0.57%;-0.80%;3.32%;-22.17%;0.00%;-18.52%;-26.67%
2025;-17.83%;-14.89%;0.00%;5.00%;0.00%;-3.81%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-29.37%
