;Acao;Data;Hora;Descrição;Link
0;ELET5;28/08/2025;18:05;Comunicado ao Mercado : Rating S&P ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1418101&descTipo=IPE&CodigoInstituicao=1
1;ELET5;15/08/2025;18:03;Alteração do dividendo das ações ordinárias por ação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1414273&descTipo=IPE&CodigoInstituicao=1
2;ELET5;15/08/2025;09:37;Comunicado ao Mercado - Usina Hidrelétrica de Colíder;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1413951&descTipo=IPE&CodigoInstituicao=1
3;ELET5;06/08/2025;21:45;Anexo de Dados Operacionais do 2T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1409129&descTipo=IPE&CodigoInstituicao=1
4;ELET5;06/08/2025;21:34;Pagamento de Remuneração aos Acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1409122&descTipo=IPE&CodigoInstituicao=1
5;ELET5;01/08/2025;18:22;Leilão GSF;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1406969&descTipo=IPE&CodigoInstituicao=1
6;ELET5;25/07/2025;18:15;Informe de Governança Corporativa;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1404222&descTipo=IPE&CodigoInstituicao=1
7;ELET5;17/07/2025;19:13;Liquidação Debêntures Eletronorte;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1401852&descTipo=IPE&CodigoInstituicao=1
8;ELET5;08/07/2025;22:44;TNE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1399065&descTipo=IPE&CodigoInstituicao=1
9;ELET5;08/07/2025;18:42;Eleição em Separado de Membro Titular do Conselho Fiscal pela União;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1398978&descTipo=IPE&CodigoInstituicao=1
10;ELET5;02/07/2025;08:42;TNE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1396804&descTipo=IPE&CodigoInstituicao=1
11;ELET5;18/06/2025;18:11;Debêntures Eletronorte;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1391878&descTipo=IPE&CodigoInstituicao=1
12;ELET5;10/06/2025;21:10;RBSE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1389450&descTipo=IPE&CodigoInstituicao=1
13;ELET5;30/05/2025;20:48;Fechamento Descruzamento Copel;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1385324&descTipo=IPE&CodigoInstituicao=1
14;ELET5;22/05/2025;20:29;Formulário de Referência;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1382152&descTipo=IPE&CodigoInstituicao=1
15;ELET5;19/05/2025;19:09;Rating Fitch;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1380619&descTipo=IPE&CodigoInstituicao=1
16;ELET5;19/05/2025;18:47;Rating Moodys;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1380545&descTipo=IPE&CodigoInstituicao=1
17;ELET5;14/05/2025;19:37;Anexo de dados Operacionais do 1T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1378315&descTipo=IPE&CodigoInstituicao=1
18;ELET5;14/05/2025;19:05;Fechamento Parcial - Venda das Térmicas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1378263&descTipo=IPE&CodigoInstituicao=1
19;ELET5;30/04/2025;20:18;Ação Direta de Inconstitucionalidade;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1370092&descTipo=IPE&CodigoInstituicao=1
20;ELET5;29/04/2025;21:01;Eletronet;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1367874&descTipo=IPE&CodigoInstituicao=1
21;ELET5;28/04/2025;16:58;Esclarecimentos Adicionais;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1366317&descTipo=IPE&CodigoInstituicao=1
22;ELET5;27/04/2025;16:35;Advertência conselheiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1366007&descTipo=IPE&CodigoInstituicao=1
23;ELET5;22/04/2025;08:37;Alteração Divulgação de Resultados 1º ITR de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1363175&descTipo=IPE&CodigoInstituicao=1
24;ELET5;18/04/2025;11:18;Recondução da Diretoria Executiva;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1362938&descTipo=IPE&CodigoInstituicao=1
25;ELET5;18/04/2025;11:18;Unificação de Vice-Presidências;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1362939&descTipo=IPE&CodigoInstituicao=1
26;ELET5;18/04/2025;10:12;Relatório de Sustentabilidade 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1362931&descTipo=IPE&CodigoInstituicao=1
27;ELET5;17/04/2025;19:10;Form 20-F;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1362838&descTipo=IPE&CodigoInstituicao=1
28;ELET5;09/04/2025;23:59;Reapresentação BVD e Proposta da Administração AGOE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1359766&descTipo=IPE&CodigoInstituicao=1
29;ELET5;04/04/2025;09:25;SEC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1357678&descTipo=IPE&CodigoInstituicao=1
30;ELET5;31/03/2025;09:10;Reapresentação BVD e PA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1354345&descTipo=IPE&CodigoInstituicao=1
